name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"HDFC Bank ATM","Raxaul, Adarsh Traders Koiria Tola Main Road,, Purbi Champaran, Bihar 845305, India","Raxaul, Adarsh Traders Koiria Tola Main Road,, Purbi Champaran","022 6160 6161","+91 22 6160 6161","26.975129,84.847473",26.975129,84.847473,,,"bank / atm / lawyer / finance / establishment",https://plus.google.com/115346280395015442072/about?hl=en-US,http://www.hdfcbank.com/personal/index?src=googplc,ChIJa2qYFVBRkzkRuNWxSAnz2zY
"Delhi Public School","Birgunj, त्रिभुवन राजपथ, 44300, Nepal","Birgunj, त्रिभुवन राजपथ",051-620169,"+977 51-620169","27.052729,84.906127",27.052729,84.906127,,4.3,"school / establishment",https://plus.google.com/104433296592599784035/about?hl=en-US,http://www.facebook.com/pages/Delhi-Public-School-Birgunj/100124446741387,ChIJ89jTKwxVkzkRUfM7IZOD8w0
"Bank of Baroda","State Highway 87, Pupri, Bihar 843320, India","State Highway 87, Pupri",,,"26.469366,85.703391",26.469366,85.703391,,,"bank / finance / establishment",https://plus.google.com/105725647232716833989/about?hl=en-US,http://www.bankofbaroda.com/,ChIJkzuQsEFR7DkRLOGWjVTYk0A
"Post Office Kesariya","Chakia Kesariya Sattarghat Road, Kesariya, Bihar 845424, India","Chakia Kesariya Sattarghat Road, Kesariya","06257 269 230","+91 6257 269 230","26.356588,84.873934",26.356588,84.873934,,,"post_office / finance / establishment",https://plus.google.com/114756360525668691628/about?hl=en-US,http://www.indiapost.gov.in/,ChIJN-ETaTkqkzkRgWu63vg9h94
"Central Bank Of India","Chakia Kesariya Sattarghat Road, Kesariya, Bihar 845424, India","Chakia Kesariya Sattarghat Road, Kesariya","1800 200 1911","+91 1800 200 1911","26.356617,84.873891",26.356617,84.873891,,,"bank / finance / establishment",https://plus.google.com/104792853490196937640/about?hl=en-US,https://www.centralbankofindia.co.in/,ChIJZbjKxz4qkzkR-EyIvLGxYOo
"Shukla Niwas","Sikta-Mainatad Road, Lohiaria, Bihar 845450, India","Sikta-Mainatad Road, Lohiaria",,,"26.876439,84.560566",26.876439,84.560566,,,establishment,https://plus.google.com/116296452356220199243/about?hl=en-US,,ChIJi3cHFoFokzkRb7u1WivjUAQ
"Town Hall","Kamalnath Nagar, Bettiah, Bihar 845438, India","Kamalnath Nagar, Bettiah",,,"26.799248,84.505669",26.799248,84.505669,,,"city_hall / local_government_office / establishment",https://plus.google.com/104193221820903154008/about?hl=en-US,,ChIJe_ACibxukzkR3aCzTkuHFU4
"Electricity Office","Narkatiaganj, Bihar 845455, India",Narkatiaganj,"1800 345 6198","+91 1800 345 6198","27.107161,84.467774",27.107161,84.467774,,,establishment,https://plus.google.com/109194613831520561851/about?hl=en-US,http://nbpdcl.in/,ChIJ88X9jRydlDkRSneYDgzFeRE
"Electric Power House","Narkatiaganj, Bihar 845307, India",Narkatiaganj,,,"27.097338,84.458204",27.097338,84.458204,,,establishment,https://plus.google.com/116437896585531365215/about?hl=en-US,,ChIJ_fj4cz2dlDkRhd2ifbt08Ik
"Basant Hardware","Chanpatia, Bihar 845449, India",Chanpatia,,,"26.944862,84.53818",26.944862,84.53818,,,"hardware_store / store / establishment",https://plus.google.com/105321020896318781226/about?hl=en-US,,ChIJk9FxAZRmkzkRusYLSnih-F4
"Chanpatiya Power Sub Station","Kumarbagh, Bihar, India",Kumarbagh,,,"26.873268,84.516976",26.873268,84.516976,,,establishment,https://plus.google.com/116753128868865250966/about?hl=en-US,,ChIJVVVVVVFvkzkRZWzV-PSYQ8k
"Power House","Bagaha Dhala Road, Lauria Nandangarh, Bihar 845453, India","Bagaha Dhala Road, Lauria Nandangarh",,,"26.99396,84.391415",26.99396,84.391415,,,establishment,https://plus.google.com/101356254709076042731/about?hl=en-US,,ChIJX0JKel58kzkR_roHAONAz7U
"Bettiah Power Station","Outer Ring Road, Banuchapar, Bihar 845438, India","Outer Ring Road, Banuchapar",,,"26.805222,84.544639",26.805222,84.544639,,,establishment,https://plus.google.com/100703779013296718237/about?hl=en-US,,ChIJfQOkP2ppkzkRCiEr1-2MQr0
"MISHRA TADERS,MISHRA ENTERPRISES","Chawni Chowk,Near Railway Gomti, Bettiah, Bihar 845438, India","Chawni Chowk,Near Railway Gomti, Bettiah","06254 235 273","+91 6254 235 273","26.815262,84.502372",26.815262,84.502372,,,establishment,https://plus.google.com/114503518688387908464/about?hl=en-US,,ChIJsdtVFMJukzkR8zMOfMNMwqg
"Shiv Ram Tiles","Hazarimul Dharamshala Road, Lal Bazar, बेतिया, Bihar 845438, India","Hazarimul Dharamshala Road, Lal Bazar, बेतिया",,,"26.801351,84.505794",26.801351,84.505794,,,"home_goods_store / store / establishment",https://plus.google.com/102163745776255218803/about?hl=en-US,,ChIJv3rqEbxukzkRvRXpmHRVec8
"Cera Sanitaryware Dealer -Bhawan nirmaan","Dharmshala road, lal bazar, Bettiah, Bihar 845438, India","Dharmshala road, lal bazar, Bettiah","094310 76258","+91 94310 76258","26.800602,84.505441",26.800602,84.505441,,,"store / establishment",https://plus.google.com/109445813170132712546/about?hl=en-US,,ChIJA4Xra7xukzkR0oxhXzTs4yo
"Mathauli Hydroelectric Power Station","Patjirwa Road, बेतिया, Bihar 845438, India","Patjirwa Road, बेतिया",,,"26.804872,84.473759",26.804872,84.473759,,,establishment,https://plus.google.com/109852889020149730206/about?hl=en-US,,ChIJoetDPWdukzkRtF-YrMMEFgE
"Bairia Power Sub Station","Bhitaha, Bihar, India",Bhitaha,,,"26.779626,84.473598",26.779626,84.473598,,,"subway_station / train_station / transit_station / establishment",https://plus.google.com/114933202566659283999/about?hl=en-US,,ChIJ1wbk7NZtkzkRHK3i-c_8pU4
Puraina,"Chanpatia Rd, Bettiah, Bihar, India","Chanpatia Rd, Bettiah",,,"26.955431,84.534001",26.955431,84.534001,,,establishment,https://plus.google.com/117544239178156748533/about?hl=en-US,,ChIJOfCmorxmkzkRmr41YmNl0rY
"Mahadev Electricals","Lal Bazar Road, Lal Bazar, बेतिया, Bihar 845438, India","Lal Bazar Road, Lal Bazar, बेतिया",,,"26.800827,84.503729",26.800827,84.503729,,,"store / establishment",https://plus.google.com/114739643124752316684/about?hl=en-US,,ChIJZXCCyr1ukzkRLkoO16pWhCE
"भाइ फुड्स इण्डष्ट्रि","लक्ष्मी प्रसाद देवकोटा मार्ग, 44700, नेपाल","लक्ष्मी प्रसाद देवकोटा मार्ग",01-5570529,"+977 1-5570529","27.612001,85.32001",27.612001,85.32001,,,establishment,https://plus.google.com/102859690683720492185/about?hl=en-US,,ChIJUbo9CwIX6zkRPk0tDMaP29U
"Mirlung Electro-Mech Concern (MEC)","Hetauda Industrial Estate, Hetauda 44107, Nepal","Hetauda Industrial Estate, Hetauda",057-521895,"+977 57-521895","27.40405,85.029842",27.40405,85.029842,,,establishment,https://plus.google.com/112037191436186993242/about?hl=en-US,http://www.eenergys.com/,ChIJff__P3tJ6zkRCrjN8Ip6md8
Bata,"87,main Road Cinema Chowk Raxaul, Raxaul, 845305, India","87,main Road Cinema Chowk Raxaul, Raxaul","1800 419 2282","+91 1800 419 2282","26.8437,84.6826",26.8437,84.6826,,,"shoe_store / store / establishment",https://plus.google.com/111530082914698367086/about?hl=en-US,http://www.bata.in/,ChIJLwxIZXlDkzkR1JpeOWo96W4
"Bata Footware Shop","Station Road, Banuchapar, बेतिया, Bihar 845438, India","Station Road, Banuchapar, बेतिया","1800 419 2282","+91 1800 419 2282","26.803526,84.520436",26.803526,84.520436,,,"shopping_mall / establishment",https://plus.google.com/100535727928107676076/about?hl=en-US,http://www.bata.in/,ChIJTWNJmrRukzkRbPh34xXp3KQ
Bata,"Bettiah, Bihar 845438, India",Bettiah,"1800 419 2282","+91 1800 419 2282","26.800622,84.504148",26.800622,84.504148,,,"shoe_store / store / establishment",https://plus.google.com/103996577717475099013/about?hl=en-US,http://www.bata.in/,ChIJz7M2KbxukzkRShcVsdX-5og
"Pushpanjali Telecom","Power House Chowk, Bettiah, Betiah, Bihar 845438, India","Power House Chowk, Bettiah, Betiah","099732 83149","+91 99732 83149","26.801389,84.502778",26.801389,84.502778,,,"electronics_store / store / establishment",https://plus.google.com/101559663725226698185/about?hl=en-US,http://www.lenovo.com/in/en/,ChIJA7bXUrxukzkRZUFF3nANSN8
"ICICI Securities Ltd","1st Main Road, New Colony, Hathikhana, बेतिया, Bihar 845438, India","1st Main Road, New Colony, Hathikhana, बेतिया","094314 28302","+91 94314 28302","26.799041,84.519035",26.799041,84.519035,,,"finance / establishment",https://plus.google.com/102510406259292067249/about?hl=en-US,http://www.icicisecurities.com/,ChIJbavhWrJukzkRaiTo-zRwGUc
"Hazarimull Dharmshala (Pvt. Trust)","Dharmshala Road,, Lal Bazar,, Bettiah, Bihar 845438, India","Dharmshala Road,, Lal Bazar,, Bettiah","06254 244 567","+91 6254 244 567","26.801538,84.50321",26.801538,84.50321,,,establishment,https://plus.google.com/102047124001573965399/about?hl=en-US,http://www.triyama.com/,ChIJR1VVxb1ukzkREii1s6QDEkE
"Icon Soft Pvt Ltd.","Netra Jyoti Marg, Hetauda 44107, Nepal","Netra Jyoti Marg, Hetauda",,,"27.428322,85.028486",27.428322,85.028486,,,establishment,https://plus.google.com/117658436991199143517/about?hl=en-US,http://www.iconsoft.com.np/,ChIJv7d20IhJ6zkRouhiFLXtL8Y
"Post Office","Ram Nagar, Narkatiaganj, Bihar 845455, India","Ram Nagar, Narkatiaganj","0612 223 0082","+91 612 223 0082","27.111418,84.466732",27.111418,84.466732,,3.8,"post_office / finance / establishment",https://plus.google.com/100208227852521744963/about?hl=en-US,http://www.indiapost.gov.in/,ChIJ0x1JhB2dlDkRMcFrjT8zLr0
"Best Life Insurance in Narkatiaganj, Bihar","At Po D K Sikarpur,, Sikarpur, Narkatiaganj, Bihar 845455, India","At Po D K Sikarpur,, Sikarpur, Narkatiaganj","072500 25090","+91 72500 25090","27.11002,84.462718",27.11002,84.462718,,,"insurance_agency / finance / health / establishment",https://plus.google.com/103316115975227582240/about?hl=en-US,http://reliancelifeagents.amplio.in/shailendrat,ChIJEe73Rh6dlDkRCnBU9XH2hAI
"Central Bank of India","Lauria Nandangarh, Bihar 845453, India","Lauria Nandangarh","1800 11 0001","+91 1800 11 0001","26.993085,84.408388",26.993085,84.408388,,,"bank / finance / establishment",https://plus.google.com/117537335053450834601/about?hl=en-US,https://www.centralbankofindia.co.in/,ChIJP8H0Oe18kzkRyXrjrHFtjW4
"Central Bank of India","Pashchim Champaran, Bihar 845103, India",,"06256 264 463","+91 6256 264 463","27.056171,84.364936",27.056171,84.364936,,,"bank / finance / establishment",https://plus.google.com/107506612571184143303/about?hl=en-US,https://www.centralbankofindia.co.in/,ChIJI_zMXvd9kzkRViJLltYCbR0
"HDFC Bank Branch / ATM","Betiah, Supriya Cinema Road, Betiah, Bihar 845438, India","Betiah, Supriya Cinema Road, Betiah","0612 616 0616","+91 612 616 0616","26.805739,84.510232",26.805739,84.510232,,,"bank / atm / finance / establishment",https://plus.google.com/110595384565178084254/about?hl=en-US,http://www.hdfcbank.com/personal/index?src=googplc,ChIJS4RWSLhukzkRJU_uKfJEDEc
"St.Teresa's Primary Teacher's Education College","St. Teresa Road, Kamalnath Nagar, बेतिया, Bihar 845438, India","St. Teresa Road, Kamalnath Nagar, बेतिया","06254 241 425","+91 6254 241 425","26.805896,84.505578",26.805896,84.505578,,,"university / establishment",https://plus.google.com/113962326600938423689/about?hl=en-US,http://www.saintteresapted.info,ChIJcUDrJL9ukzkRdTz9BaT6VhA
"Life Insurance Agent in Bettiah, Bihar","Purani Gudari, Champaran, Bettiah, Bihar 845438, India","Purani Gudari, Champaran, Bettiah","094305 71088","+91 94305 71088","26.800472,84.504228",26.800472,84.504228,,,"insurance_agency / establishment",https://plus.google.com/109083196619655081858/about?hl=en-US,http://reliancelifeagents.amplio.in/mukeshk8,ChIJETytTrxukzkRPT3BcEQVjj0
"Geeta Stores","Ramnagar, Bihar 845103, India",Ramnagar,"098834 73719","+91 98834 73719","27.152952,84.32764",27.152952,84.32764,,,"hardware_store / store / establishment",https://plus.google.com/111329975293154192794/about?hl=en-US,,ChIJUY4TVDOBlDkRDZY3HYPTrVk
"S.R Bricks","Bhawal To Ramnagar, Ramnagar, Bihar 845106, India","Bhawal To Ramnagar, Ramnagar",,,"27.172424,84.319033",27.172424,84.319033,,,establishment,https://plus.google.com/114178706737357702992/about?hl=en-US,,ChIJjawgRNyGlDkRdc9DZgYtotM
"Maa Durga Traders","Ramnagar, Bihar 845106, India",Ramnagar,"090066 68710","+91 90066 68710","27.170556,84.33305",27.170556,84.33305,,,"hardware_store / store / establishment",https://plus.google.com/113607051340223834245/about?hl=en-US,,ChIJv8NEVseGlDkRMIXI1lXDUeI
"Ashok Kumar Shrma","Purani Bazar, Ramnagar, Bihar 845106, India","Purani Bazar, Ramnagar","094734 23511","+91 94734 23511","27.168356,84.316528",27.168356,84.316528,,,establishment,https://plus.google.com/111036031271794601478/about?hl=en-US,,ChIJU5JXbtmGlDkR7suex53HPv0
"Swastik Enterprises","Station Road, Ramnagar, Bihar 845103, India","Station Road, Ramnagar","06256 224 359","+91 6256 224 359","27.155861,84.326698",27.155861,84.326698,,,"store / establishment",https://plus.google.com/115617183037403361803/about?hl=en-US,,ChIJ90Rki8yGlDkRRopF4KuaRUI
"Chhath Ghat","Bhawal to Belwa mokari, Bhawal, Bihar 845106, India","Bhawal to Belwa mokari, Bhawal",,,"27.195662,84.30376",27.195662,84.30376,,,"roofing_contractor / establishment",https://plus.google.com/113023212310023152481/about?hl=en-US,,ChIJ0wDfUAaHlDkR5MpDfAFRWbo
"Anugraha Church","East-West Highway, Manahari 44100, Nepal","East-West Highway, Manahari",0984-5540769,"+977 984-5540769","27.541555,84.805339",27.541555,84.805339,,,"church / place_of_worship / establishment",https://plus.google.com/100523787780716397422/about?hl=en-US,http://www.churchesnetwork.com/,ChIJdfunGtLIlDkR0IEp7sTIC1c
"Khimti Hydro Power Plant","Tamakoshi-Manthali Road, 45400, Nepal","Tamakoshi-Manthali Road",,,"27.486964,86.108694",27.486964,86.108694,,,establishment,https://plus.google.com/101470971045998415234/about?hl=en-US,http://www.hpl.com.np/,ChIJB3tDe_Hn6zkRmwmlWTYw3AI
"District Road Construction Department","Lamosangu-Ramechhap Highway, Bhimeshwor Municipality 45500, Nepal","Lamosangu-Ramechhap Highway, Bhimeshwor Municipality",049-421118,"+977 49-421118","27.662585,86.05017",27.662585,86.05017,,,establishment,https://plus.google.com/115030505302957571191/about?hl=en-US,,ChIJO6WBiZ7F6zkR2FXG1ABROtw
"Basa Khola Power Plant","Phugmoche Monastery (35 kW), Junbesi 56000, Nepal","Phugmoche Monastery (35 kW), Junbesi",,,"27.609854,86.540422",27.609854,86.540422,,,establishment,https://plus.google.com/107061314495520108381/about?hl=en-US,,ChIJgd8vhIds6TkRJEr2GAO2WM4
"Junbesi Khola Community Power Plant","Junbesi 56000, Nepal",Junbesi,,,"27.597397,86.548174",27.597397,86.548174,,,establishment,https://plus.google.com/105269720441254094209/about?hl=en-US,,ChIJHbVo-3xr6TkRXnZ6ksXGzqQ
"Small Hydro Power Plant Thame-Namche","Namche 56000, Nepal",Namche,,,"27.825513,86.661033",27.825513,86.661033,,,establishment,https://plus.google.com/116713913405489678965/about?hl=en-US,,ChIJWROYB9gL6TkR0yVxEQbIZ6U
"Khumbu Bijuli Company","Thamu 56000, Nepal",Thamu,,,"27.821393,86.680287",27.821393,86.680287,,,establishment,https://plus.google.com/118192272023040188800/about?hl=en-US,,ChIJnxpao2wJ6TkRstdziPW7oE4
"The Last Resort","Araniko Hwy, Tatopani 45301, Nepal","Araniko Hwy, Tatopani",01-4700525,"+977 1-4700525","27.876781,85.892626",27.876781,85.892626,,4.2,"park / travel_agency / lodging / establishment",https://plus.google.com/118220833301023290023/about?hl=en-US,http://www.thelastresort.com.np/,ChIJr0TRyNlK6jkRJwvpMdGt9B0
"Borderlands Resort","Bhote Koshi, Araniko Highway, Gathi, Nepal","Bhote Koshi, Araniko Highway, Gathi",,,"27.855051,85.877938",27.855051,85.877938,,,"lodging / establishment",https://plus.google.com/118164074760248313814/about?hl=en-US,http://www.borderlandresorts.com/,ChIJ-Q45Ss606zkRl96QG1M0tOA
"Lapchi Retreat Center","Janakpur, 45500, Nepal",,,,"28.115688,86.171608",28.115688,86.171608,,,"university / establishment",https://plus.google.com/101352223870924074533/about?hl=en-US,http://lapchimilarepadk.org/eng/,ChIJm8ld6Sgk6jkR1zQtqvApye4
"The Last Resort Pvt. Ltd","Panglang, Sindhupalchowk 44600, Nepal","Panglang, Sindhupalchowk",0985-1140079,"+977 985-1140079","27.926041,85.911079",27.926041,85.911079,,,"lodging / establishment",https://plus.google.com/113785134758632622527/about?hl=en-US,http://www.thelastresort.com.np/,ChIJURAo4fwY6zkRSgbdpS7ySZ8
"Thekchen Choling Monastery","Kyama 45400, Nepal",Kyama,,,"27.628962,86.427963",27.628962,86.427963,,,"place_of_worship / establishment",https://plus.google.com/108976446870474448965/about?hl=en-US,https://www.facebook.com/ThekchenCholingMonastery,ChIJEVQ5kWVv6TkR9bbJ90woCBI
"Horse Shoe Mountain Resort","Lamosangu-Ramechhap Highway, Mude, Nepal","Lamosangu-Ramechhap Highway, Mude",011-680722,"+977 11-680722","27.684116,85.920653",27.684116,85.920653,,,"restaurant / lodging / food / establishment",https://plus.google.com/104741979316737847312/about?hl=en-US,,ChIJVXXFBPq36zkRZXfhL9AqK50
"Apostolic Church, Gelu","Gelu-5, Sawa dada, Ramechap,, Gelu 45400, Nepal","Gelu-5, Sawa dada, Ramechap,, Gelu",0985-1012105,"+977 985-1012105","27.45,86.08",27.45,86.08,,,"church / place_of_worship / establishment",https://plus.google.com/110308375688342745308/about?hl=en-US,http://www.churchesnetwork.com/,ChIJeRgBVGfo6zkRJ2nFSoT_LlE
"Aurahi Power House","Aurahi 45711, Nepal",Aurahi,,,"26.885501,85.818064",26.885501,85.818064,,,establishment,https://plus.google.com/100088538043076119792/about?hl=en-US,,ChIJL6MRgVpu7DkRSn8SQU9DACw
"Dahal Niwas","Kamalamai 45900, Nepal",Kamalamai,,,"27.212653,85.917485",27.212653,85.917485,,,establishment,https://plus.google.com/116885849350723472515/about?hl=en-US,,ChIJAbDl9KaM6zkRo33qGjsy8tE
"Dhulikhel Mountain Resort","Dhulikhel, Dhulikhel 123456, Nepal",Dhulikhel,011-490660,"+977 11-490660","27.625961,85.580093",27.625961,85.580093,,,"lodging / establishment",https://plus.google.com/103936049213051591914/about?hl=en-US,http://www.dhulikhelmountainresort.com/,ChIJHx4ZJ0oI6zkR_1OeNdbiFdU
"Dhulikhel Mountain Resort Hotel","Araniko Highway, Dhulikhel 45200, Nepal","Araniko Highway, Dhulikhel",,,"27.629891,85.580907",27.629891,85.580907,,,"lodging / establishment",https://plus.google.com/103500141274529028743/about?hl=en-US,http://www.tripadvisor.co.uk/Hotel_Review-g317113-d1212133-Reviews-Dhulikhel_Mountain_Resort_Hotel-Dhulikhel.html,ChIJj8nSRkgI6zkRGtOVxGf45OI
"Care Haven","Hospital Road, Begadawar 45600, Nepal","Hospital Road, Begadawar",0985-4020232,"+977 985-4020232","26.985474,85.917597",26.985474,85.917597,,,establishment,https://plus.google.com/102992777237057280700/about?hl=en-US,http://www.nlt.org.uk/,ChIJabX_KTtz7DkRknc2UmKDVWE
"The Jucktion","Godam Chowk, Banepa, Banepa 45210, Nepal","Godam Chowk, Banepa, Banepa",0984-1686986,"+977 984-1686986","27.627668,85.523301",27.627668,85.523301,,,establishment,https://plus.google.com/114003004815897936603/about?hl=en-US,http://www.jucktion.com/,ChIJtZkWTtII6zkRu7g0JImikMM
"Nepalese Army School","Nagarkot Road, Nagarkot 44812, Nepal","Nagarkot Road, Nagarkot",,,"27.708326,85.51938",27.708326,85.51938,,,establishment,https://plus.google.com/103183860525113470997/about?hl=en-US,http://en.wikipedia.org/wiki/Nepalese_Army,ChIJJ5nUiNUF6zkR6O5-DzTQnTw
"Himalayan Horizon Hotel","Dhulikhel 45200, Nepal",Dhulikhel,,,"27.625405,85.549228",27.625405,85.549228,,,"lodging / establishment",https://plus.google.com/109232997778770738532/about?hl=en-US,,ChIJrVwynOQI6zkRuA-d2nuSJRY
