name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"Krishna Chemicals & Paints Ind Pvt Ltd","Ganesh Man Singh Path-3 315/17, 44600, Nepal","Ganesh Man Singh Path-3 315/17",01-4258375,"+977 1-4258375","27.694489,85.311058",,,"home_goods_store / store / establishment",https://plus.google.com/108472029433149084824/about?hl=en-US,,ChIJCSr5iVIY6zkRXus09pllPm8
"ईन्टरनेशनल चिन्हल क्याप हाउस","C 35, सिटीमार्केट, 44600, Nepal",सिटीमार्केट,0984-1293413,"+977 984-1293413","27.703425,85.316897",,,"home_goods_store / store / establishment",https://plus.google.com/108411418348729533585/about?hl=en-US,,ChIJn766RKoZ6zkROOuWqZxodg4
"PARFECT HOME FURNISHING","गणेशमान रोड, 44600, Nepal","गणेशमान रोड",,,"27.695347,85.28878",,,"home_goods_store / store / establishment",https://plus.google.com/106928197482967505423/about?hl=en-US,,ChIJix1wYWYY6zkRHOuTqZWzT3s
"माणिक मैनबत्ती उद्योग","फसिक्यब मार्ग, 44600, Nepal","फसिक्यब मार्ग",,,"27.704554,85.310089",,,"home_goods_store / store / establishment",https://plus.google.com/117893221408923024247/about?hl=en-US,,ChIJowyEjlUY6zkREOvdbH1G8UA
"Jeevani Flooring & Furnishing","बत्तिसपुतली रोड, 44600, Nepal","बत्तिसपुतली रोड",01-4464576,"+977 1-4464576","27.703316,85.341354",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/102342433425360372946/about?hl=en-US,,ChIJydOQsp0Z6zkRC-vCA3GnApE
kamalahandycraft,"Phulchowki Mandir Road, Thaiba 44700, Nepal","Phulchowki Mandir Road, Thaiba",0974-1113000,"+977 974-1113000","27.62255,85.34832",,,"home_goods_store / store / establishment",https://plus.google.com/104159687117655167478/about?hl=en-US,,ChIJSaLRQy4X6zkRi-ooo-SI6a8
"Satyaswor Enterprises","Ganeshman Singh Road, 44614, Nepal","Ganeshman Singh Road",01-4284706,"+977 1-4284706","27.697011,85.294305",,,"home_goods_store / store / establishment",https://plus.google.com/105233351362105003838/about?hl=en-US,,ChIJvU82vl0Y6zkRMer9gXjlRQw
"R & K Suppliers","मध्यपुर ठिमी-१५, अरनिको राजमार्ग, 44800, नेपाल","मध्यपुर ठिमी-१५, अरनिको राजमार्ग",0984-9262360,"+977 984-9262360","27.673549,85.37584",,,"home_goods_store / store / establishment",https://plus.google.com/115576875876620210401/about?hl=en-US,,ChIJWQ5pSm0a6zkR8egdcVvpjmc
"Rk Interior Enterprises","Ganeshman Singh Road, 44600, Nepal","Ganeshman Singh Road",0985-1099567,"+977 985-1099567","27.698391,85.301256",,,"home_goods_store / store / establishment",https://plus.google.com/111737929204871244338/about?hl=en-US,,ChIJBRYLL1oY6zkR3-ikGCn5DRQ
"श्री हरि इन्टरनेशनल","Sungabha Marg, 44600, Nepal","Sungabha Marg",01-4212360,"+977 1-4212360","27.696656,85.308641",,,"home_goods_store / store / establishment",https://plus.google.com/102535128625954974778/about?hl=en-US,,ChIJoZqF1lMY6zkRd-jntwplzL4
"Orange Boom Ready Made Shop","University Road, 44614, Nepal","University Road",,,"27.685569,85.298015",,,"home_goods_store / store / establishment",https://plus.google.com/110782095565536445707/about?hl=en-US,,ChIJwaNrNUEY6zkRW-hY9kaV9R8
Subway,"Shop No.24C,2nd Floor, World Trade Center, त्रिपुरा मार्ग, 44600, नेपाल","World Trade Center, त्रिपुरा मार्ग",01-4117064,"+977 1-4117064","27.694305,85.313221",,,"home_goods_store / store / establishment",https://plus.google.com/100311665159262522128/about?hl=en-US,,ChIJLWiVsVIY6zkRSOiPsUJ_Ogo
"Tectron Pvt. Ltd.","Kupondole Height (opposite to nabil bank), Lalitpur, Nepal","Kupondole Height (opposite to nabil bank), Lalitpur",01-5010510,"+977 1-5010510","27.682806,85.319193",,,"locksmith / furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/100051456790702403738/about?hl=en-US,http://www.tectron.com.np/,ChIJH9I_D7YZ6zkRFroswFFqg-Q
"आधुनिक मेसिनद्धारा चावि बनाउने एकमात्र ठाउँ","त्रिपुरा मार्ग, 44600, Nepal","त्रिपुरा मार्ग",0985-1096067,"+977 985-1096067","27.695635,85.308304",,,"locksmith / establishment",https://plus.google.com/101210721948125342182/about?hl=en-US,,ChIJ40Oyh1EY6zkR6f8wGMVMf_Q
"Key House","Pulchowk, 44700, Nepal",Pulchowk,,,"27.675502,85.315929",,,"locksmith / establishment",https://plus.google.com/112394894158429711153/about?hl=en-US,,ChIJHcCPhswZ6zkRl_5XTHS_Va0
"यहाँ साँचो बनाइन्छ","गुना कामदेव मार्ग, 44600, नेपाल","गुना कामदेव मार्ग",,,"27.701062,85.305086",,,"locksmith / establishment",https://plus.google.com/101374346914497715766/about?hl=en-US,,ChIJE5D4EFcY6zkR7PaspnU0o7o
"KATHMANDU KEY HOUSE","टंकेश्वर मार्ग, 44600, Nepal","टंकेश्वर मार्ग",0984-1629434,"+977 984-1629434","27.700231,85.302132",,,"locksmith / establishment",https://plus.google.com/101983635137561216424/about?hl=en-US,,ChIJo_oB61kY6zkRzt7Zd5j4wuA
"ताल्चा साँचो मर्मत केन्दर्‍","भक्ति थापा सडक, 44600, Nepal","भक्ति थापा सडक",,,"27.690803,85.334989",,,"locksmith / establishment",https://plus.google.com/104025061127876313407/about?hl=en-US,,ChIJE2DDMZYZ6zkRoMtBabPiuoQ
"याहाँ साँचो बनाईन्छ","बाङ्गेमूढा मार्ग, 44600, Nepal","बाङ्गेमूढा मार्ग",,,"27.707899,85.310605",,,"locksmith / establishment",https://plus.google.com/117513955841297187845/about?hl=en-US,,ChIJAWZEAv8Y6zkRSbNOQqz8_zs
"KEY HOUSE","अमर चित्रकर मार्ग, 44600, Nepal","अमर चित्रकर मार्ग",01-6220302,"+977 1-6220302","27.709589,85.301354",,,"locksmith / establishment",https://plus.google.com/100320887600782603599/about?hl=en-US,,ChIJia5NO_cY6zkRFa5z8nk3vyo
"Lainchaur Key Center","Nepal Scout Building premises, Leknath Marg, Kathmandu 44600, Nepal","Nepal Scout Building premises, Leknath Marg, Kathmandu",01-4439542,"+977 1-4439542","27.717303,85.315593",,,"locksmith / establishment",https://plus.google.com/104743641786494593447/about?hl=en-US,,ChIJG4bBLR0Z6zkRu6cPe1DQGMM
"अजहर स्टोर","सिद्धिदास मार्ग, 44600, Nepal","सिद्धिदास मार्ग",0980-3549721,"+977 980-3549721","27.706555,85.310511",,,"locksmith / establishment",https://plus.google.com/117539394056941651775/about?hl=en-US,,ChIJV6YyDf8Y6zkRnKZ745y3lx4
"G.K. MECHANICAL WORKS","Sama Marga, 44600, Nepal","Sama Marga",01-4442930,"+977 1-4442930","27.714597,85.327125",,,"locksmith / establishment",https://plus.google.com/117441975705729042757/about?hl=en-US,,ChIJF_WeVw4Z6zkRK4vCHwiPXfM
"ॐ ताला साँचो मर्मत केन्द्र","नक्‍साल, 44600, Nepal",नक्‍साल,0984-1542630,"+977 984-1542630","27.711812,85.332684",,,"locksmith / establishment",https://plus.google.com/116813686454850362178/about?hl=en-US,,ChIJRSx2ngwZ6zkRu17DpEOpi_I
"Diamond Key House","किर्तिपुर रोड, 44618, नेपाल","किर्तिपुर रोड",01-4331651,"+977 1-4331651","27.674753,85.280061",,,"locksmith / establishment",https://plus.google.com/109612613197509241188/about?hl=en-US,,ChIJN9rxfw4Y6zkRHlL9DbX4uM0
"Key Duplicate Store","टंक प्रसाद घुम्ती सडक, 44600, Nepal","टंक प्रसाद घुम्ती सडक",0984-1888242,"+977 984-1888242","27.700812,85.323355",,,"locksmith / establishment",https://plus.google.com/110671447414825211935/about?hl=en-US,,ChIJM2ONvqgZ6zkRrUJjubt_N-8
"Saroj Key Maker","Naya Bazaar Marg, 44600, Nepal","Naya Bazaar Marg",0980-8529668,"+977 980-8529668","27.719774,85.309315",,,"locksmith / establishment",https://plus.google.com/109872794873731901397/about?hl=en-US,,ChIJVZW9neMY6zkRRz43PpqbK5s
"साँचो बनाउने ठाऊँ","Devkota Sadak, 44600, Nepal","Devkota Sadak",,,"27.700153,85.338954",,,"locksmith / establishment",https://plus.google.com/110135807207581857695/about?hl=en-US,,ChIJ9ZPQUpkZ6zkRKTeiUp-PfQ4
KEY-CENTER,"गणेशमान सिंह पथ, 44614, Nepal","गणेशमान सिंह पथ",,,"27.694507,85.286435",,,"locksmith / establishment",https://plus.google.com/116346449459147158288/about?hl=en-US,,ChIJa92ZuGUY6zkRJSit_4xQ2kk
"साँचो मर्मत केन्द्र","रिङ्ग रोड, 44602, Nepal","रिङ्ग रोड",0984-3659544,"+977 984-3659544","27.715429,85.345849",,,"locksmith / establishment",https://plus.google.com/110296846301105843093/about?hl=en-US,,ChIJO0agjHoZ6zkR9xsxSH3xpzM
"Lawnmover & Keyworks","Sama Marga, 44600, Nepal","Sama Marga",0980-8937904,"+977 980-8937904","27.714602,85.327124",,,"locksmith / establishment",https://plus.google.com/104596866975045666276/about?hl=en-US,,ChIJsUaeVw4Z6zkRuQu-tlo0vuE
"Yala Adventure","Sukra Bhawan, Thamel Marg, Kathmandu 44600, Nepal","Sukra Bhawan, Thamel Marg, Kathmandu",01-4414095,"+977 1-4414095","27.718329,85.311375",,,"travel_agency / moving_company / home_goods_store / store / establishment",https://plus.google.com/107795057028392243845/about?hl=en-US,http://www.yalaadventure.com/,ChIJa8opzOIY6zkRNsBfsQyku_A
"A1 Excursion Tours & Travels(P.) Ltd.","Thamel, Manang Plaza, Amrit Marg, Thamel 44600, Nepal","Thamel, Manang Plaza, Amrit Marg, Thamel",01-4411448,"+977 1-4411448","27.714741,85.312579",,,"travel_agency / moving_company / home_goods_store / store / establishment",https://plus.google.com/114796357564306878453/about?hl=en-US,http://www.a1excursion.com/,ChIJOXYNcf0Y6zkRlHjCT4Luqvk
"Trekking Planner Pvt. Ltd.","Thamel Marg, Kathmandu 44600, Nepal","Thamel Marg, Kathmandu",0985-1071767,"+977 985-1071767","27.715033,85.311319",,,"travel_agency / moving_company / home_goods_store / store / establishment",https://plus.google.com/105306355944818490370/about?hl=en-US,http://www.nepaltrekkingplanner.com/,ChIJbRKuHv0Y6zkRhP2j5XHilO0
"शुभ ट्र्‍ान्‍सपोर्ट‍","Ring Road, 44614, Nepal","Ring Road",01-4285150,"+977 1-4285150","27.688917,85.285352",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/101237997887021447166/about?hl=en-US,,ChIJ-2HS-W4Y6zkRw_kMa1Hzf7E
"वासुकी ट्रान्सपोर्ट","रिंग रोड, 44618, नेपाल","रिंग रोड",,,"27.688788,85.285704",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/117379940698819365860/about?hl=en-US,,ChIJ7TFd8G4Y6zkR3MqQ4BsZlKk
"रोयल ट्रान्सपोर्ट ट्र्‍ान्‍सपोर्ट‍","खसी बजार, 44614, नेपाल","खसी बजार",01-4285865,"+977 1-4285865","27.68878,85.285732",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/110025410613601223748/about?hl=en-US,,ChIJ_z1B8G4Y6zkR3LlCrznOUvU
"Globe Dhuwani Sewa","Dharma Path, 44600, Nepal","Dharma Path",,,"27.70278,85.308781",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/104514082601125913317/about?hl=en-US,,ChIJU-Gy0FUY6zkRa6eGlgBDQIA
"श्री चण्डेश्‍वरी ट्रान्सपोर्ट","Araniko Highway, 44600, Nepal","Araniko Highway",01-4244586,"+977 1-4244586","27.675596,85.3521",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/108225497433243905659/about?hl=en-US,,ChIJO6CI9PYZ6zkRdZ1SOY_Hits
"Race Transport Pvt. Ltd.","Ring Road, 44614, Nepal","Ring Road",01-4287261,"+977 1-4287261","27.689219,85.284744",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/102537703582495213084/about?hl=en-US,,ChIJXYRiUW4Y6zkRJpN7dS8UPQA
"किरण उत्कृष्ट ढुवानी सेवा","बालाजु-१६, 44600, नेपाल","च:मती, बालाजु-१६",0985-1063400,"+977 985-1063400","27.719747,85.298962",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/102527580631637630634/about?hl=en-US,,ChIJvSTFju4Y6zkRs4nHqpFzY7c
"नमस्ते रोडवेज","रिंग रोड, 44618, नेपाल","रिंग रोड",01-4279144,"+977 1-4279144","27.689005,85.28517",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/108291299192111058992/about?hl=en-US,,ChIJSdPZV24Y6zkRW386GXjDnxE
"श्री काभ्रे कालिका ट्रान्सपोर्ट","कोटेश्वर-35, अरनिको राजमार्ग, 44600, Nepal","कोटेश्वर-35, अरनिको राजमार्ग",,,"27.676262,85.352983",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/117661214605701879920/about?hl=en-US,,ChIJU2aSZfYZ6zkRlWtNBtfnyAQ
"मामा भान्जा सप्लायर्स","Kalankisthan Road, 44600, Nepal","Kalankisthan Road",0985-1142033,"+977 985-1142033","27.688199,85.239335",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/106305031617535626036/about?hl=en-US,,ChIJRapgCOUi6zkRIVpdy4UT5CI
"लक्ष्मी ढुवानी सेवा","Ring Road, 44614, Nepal","Ring Road",01-4289843,"+977 1-4289843","27.688903,85.285332",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/101576583164525549414/about?hl=en-US,,ChIJ84os-G4Y6zkR10h2nm2EZ9c
"Foot Print Adventure Pvt.Ltd","Thamel Kathmandu Nepal, P.O.B. 5019, Thamel marg, Kathmandu 44601, Nepal","Thamel Kathmandu Nepal, P.O.B. 5019, Thamel marg, Kathmandu",0985-1023758,"+977 985-1023758","27.716041,85.31158",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/104531599426462438493/about?hl=en-US,http://www.footprintadventure.com/,ChIJSylvJf0Y6zkRH0PbEfIZzp8
"कान्तिपुर ओल्ड ट्र्‍ान्‍सपोर्ट‍ एण्ड सप्लायर्स","रिङ्ग रोड, 44614, नेपाल","रिङ्ग रोड",01-4287534,"+977 1-4287534","27.688863,85.285457",,,"moving_company / home_goods_store / store / establishment",https://plus.google.com/100744418941222017016/about?hl=en-US,,ChIJj75Z924Y6zkR9Bc_yDVIrgA
"सेवारो प्लम्विङ्ग सेन्टर","Subarna Marg, 44600, Nepal","Subarna Marg",0984-9937182,"+977 984-9937182","27.68606,85.331479",,,"plumber / store / establishment",https://plus.google.com/113663684484040368928/about?hl=en-US,,ChIJb-Zg974Z6zkRc_si1XwTnZQ
"पलम्बर रिपेरिङ्ग सेन्टर","Bagdol Road, 44700, नेपाल","Bagdol Road",0984-9690482,"+977 984-9690482","27.666331,85.302115",,,"plumber / establishment",https://plus.google.com/102273384931251242296/about?hl=en-US,,ChIJOWDbmCUY6zkRZmzZk1NcvKw
"Ambassador Garden Home","Thamel, Kathmandu 44600, Nepal",Kathmandu,01-4700724,"+977 1-4700724","27.7148,85.310072",,4.1,"lodging / establishment",https://plus.google.com/114564986538227300058/about?hl=en-US,http://aghhotel.com/,ChIJRTIv4lUY6zkRVxkgvrM3ZWk
"Tribhuvan International Airport","Ring Road, Kathmandu 44600, Nepal","Ring Road, Kathmandu",01-4113033,"+977 1-4113033","27.69809,85.359223",,3.4,"airport / transit_station / establishment",https://plus.google.com/109114442889076592213/about?hl=en-US,http://www.tiairport.com.np/,ChIJxSs0ayYa6zkRG6-JmoL6u3M
"Shree Pashupatinath Temple","Pashupati Nath Road, Kathmandu 44621, Nepal","Pashupati Nath Road, Kathmandu",,,"27.710453,85.348687",,4.6,"hindu_temple / place_of_worship / establishment",https://plus.google.com/104254334924847211891/about?hl=en-US,http://www.pashupatinathtemple.org/,ChIJiR7qInkZ6zkRpqQr_96QkHM
"Hotel Shanker","Lazimpat, Kathmandu 44600, Nepal",Kathmandu,01-4410151,"+977 1-4410151","27.718998,85.320092",,4.3,"lodging / establishment",https://plus.google.com/115105281169680705246/about?hl=en-US,http://www.shankerhotel.com.np/,ChIJw3uqaBsZ6zkRjS-DDyXqWyk
"Dwarika's Hotel","Battisputali Road, Kathmandu 44604, Nepal","Battisputali Road, Kathmandu",01-4470770,"+977 1-4470770","27.70513,85.342262",,4.4,"lodging / establishment",https://plus.google.com/102026732909505918076/about?hl=en-US,http://www.dwarikas.com,ChIJl5e0Yp0Z6zkRDxN8Z67TOCE
"Harati Devi Temple","Swoyambhunath Temple Marg, 44600, नेपाल","Swoyambhunath Temple Marg",,,"27.715037,85.290251",,4.3,"hindu_temple / place_of_worship / establishment",https://plus.google.com/115077555548392487707/about?hl=en-US,,ChIJrciCm40Y6zkR93t5EOS9Ma4
